name
肝阳上亢证
肝阳虚证
肝阴虚证
肝瘀痰结证
肝郁化火证
肝郁气滞证
肝郁血虚证
肝郁血瘀证
肝郁阴虚证
膏淋证
寒凝肝脉证
寒凝气滞证
寒凝心脉证
寒凝血瘀证
寒凝血滞肌肤证
寒凝证
寒疟
寒热错杂痞证
寒热错杂证
寒热互结痞证
寒湿痹阻证
寒湿困脾证
寒湿困脾证
寒湿痢
寒湿内盛证
寒湿凝滞筋骨证
寒湿瘀滞证
寒湿证
寒湿阻遏证
寒湿阻滞证
寒实结胸证
寒痰证
寒痰阻肺证
寒邪犯胃浊阴上逆证
寒邪内阻证
寒饮伏肺证
寒饮停肺证
寒证
寒滞肝脉证
寒滞胃脘证
寒滞心脉证
火热炽盛证
火热证
火邪炽盛证
肌肤失养证
肌肤瘀滞证
津亏热结证
津亏证
津气亏虚证
津液亏损证
津液亏虚证
津液亏虚证
惊恐伤肾证
精亏证
精气亏虚证
精脱证
精血亏虚证
厥阴病证
厥阴寒格证
厥阴蛔厥证
厥阴热迫大肠证
厥阴上热下寒阴虚证
厥阴血虚寒郁证
厥阴证
君相火旺证
劳淋证
劳疟
劳伤心脾证
里证
凉燥证
络气不和证
脉络瘀阻证
命门火衰证
逆传心包证
脓毒蕴结证
膀胱失约证
膀胱湿热证
膀胱虚寒证
皮肤风热证
皮肤湿热证
皮肤血虚风燥证
脾不统血证
脾肺气虚证
脾经湿热证
脾气不升证
脾气下陷证
脾气虚证
脾肾亏虚证
脾肾阳虚合湿浊内蕴证
脾肾阳虚证
脾胃气虚证
脾胃湿热证
脾胃虚寒证
脾胃虚弱证
脾胃阳虚证
脾胃阴虚证
脾虚不运证
脾虚气陷证
脾虚气滞证
脾虚湿困证
脾虚湿热证
脾虚食积证
脾虚水停证
脾虚痰盛证
脾虚痰湿证
脾虚证
脾阳虚证
脾阴虚证
脾约证
气闭证
气不固证
气不摄血证
气不统血证
气分热盛证
气分湿热证
气分证
气结咽喉证
气轮风热证
气轮热毒证
气轮热阻血瘀证
气轮湿热证
气轮阴虚证
气逆证
气热烁津证
气随血脱证
气脱证
气陷证
气虚毒滞证
气虚发热证
气虚痰结证
气虚外感证
气虚血瘀证
气虚阳微证
气虚证
气血两虚动风证
气血两虚证
气阴两虚证
气营两燔证
气郁化火证
气郁痰瘀证
气郁痰阻证
气滞湿阻证
气滞水停证
气滞痰凝证
气滞心胸证
气滞血瘀鼻窍证
气滞血瘀证
气滞证
清阳不升证
热毒闭肺证
热毒炽盛证
热毒内陷证
热毒入营证
热毒蕴结肌肤证
热耗真阴证
热极生风证
热极肢厥证
热结胃肠证
热厥证
热厥证
热痞兼表阳虚证
热痞证
热扰胸膈证
热入气分证
热入血分证
热入血室证
热入营分证
热入营血证
热伤气阴证
热盛动血证
热盛酿脓证
热盛气滞证
热痰证
热灼胃络证
肉轮风热证
肉轮气虚证
肉轮热毒证
肉轮热阻血瘀证
肉轮湿热证
肉轮痰湿证
肉轮血虚证
肉轮阴虚风动证
三阳合病证
上焦病证
上焦燥热证
上热下寒证
少阳半表半里证
少阳兼表及里虚实错杂证
少阳兼表证
少阳兼里实证
少阳兼胃热证
少阳气机徵结证
少阳证
少阴寒化证
少阴寒邪犯咽证
少阴兼表证
少阴兼阳明证
少阴客热犯咽证
少阴热化证
少阴痰火结咽证
少阴虚寒滑脱证
少阴虚火犯咽证
少阴阳虚寒凝证
少阴阳虚滑脱证
少阴阳虚水泛证
少阴阳虚阴盛证
少阴阳郁四逆证
少阴阴盛戴阳证
少阴阴盛格阳证
少阴阴虚火旺证
少阴阴虚水热互结证
少阴证
肾不纳气证
肾经寒湿证
肾精不足证
肾气不固证
肾气衰微合邪陷心包证
肾气虚证
肾虚寒凝证
肾虚寒痰证
肾虚火旺证
肾虚水泛证
肾虚髄亏证
肾虚血瘀证
肾虚证
肾阳虚水泛证
肾阳虚证
肾阴虚火旺证
肾阴虚证
肾阴阳两虚证
失神证
湿毒蕴结肌肤证
湿遏热伏证
湿遏卫阳证
湿热痹阻证
湿热毒蕴证
湿热化燥证
湿热浸淫证
湿热痢
湿热留恋证
湿热弥漫三焦证
湿热内蕴证
湿热下注证
湿热壅滞证
湿热瘀阻证
湿热郁于经络证
湿热蕴结肌肤证
湿热蕴结证
湿热蕴脾证
湿热蕴蒸证
湿热蘊结肌肤证
湿热蒸鼻证
湿热证
湿热中阻证
湿盛困脾证
湿痰流聚皮下证
湿痰证
湿证
湿阻气分证
湿阻气滞证
石淋证
实证
食伤脾胃证
食滞肠胃证
食滞痰阻证
食滞胃脘证
暑闭气机证
暑兼寒湿证
暑热动风证
暑热伤气证
暑热伤气证
暑热证
暑伤肺络证
暑伤心肾证
暑湿挟滞证
暑湿困阻中焦证
暑湿伤气证
暑湿郁蒸证
暑证
署湿表证
水寒射肺证
水凌心肺证
水轮火邪伤络证
水轮络痹精亏证
水轮气虚血少证
水轮气虚血瘀证
水轮气虚证
水轮气滞血瘀证
水轮实热证
水轮水湿停聚证
水轮痰火证
水轮痰湿证
水轮痰瘀互结证
水轮头风痰火证
水轮血络痹阻证
水轮阴亏证
水轮阴虚火旺证
水气凌心证
水湿泛滥证
水湿困脾证
水停食滞痞证
水停证
水饮内停证
水饮停聚胸胁证
髓亏证
胎寒证
胎热证
太阳表寒里热证
太阳表寒里饮证
太阳表实经输不利证
太阳表实证
太阳表虚肺气不利证
太阳表虚经输不利证
太阳表虚证
太阳风湿相搏证
太阳脾虚气滞证
太阳热多寒少证
太阳热扰胸膈证
太阳热扰胸膈中焦气滞证
太阳热扰胸膈中焦虚寒证
太阳热邪迫肺证
太阳伤寒证
太阳少阳犯胃上逆证
太阳少阳邪迫大肠证
太阳水气上逆证
太阳胃气上逆证
太阳邪陷脾气不和证
太阳邪陷脾虚胃实证
太阳邪郁肌表证
太阳心气阴两虚证
太阳心阳不足证
太阳胸阳不振证
太阳蓄水证
太阳蓄血证
太阳阳明犯胃上逆证
太阳阳明邪迫大肠证
太阳阳虚表卫不固证
太阳阳虚水气上冲证
太阳阳虚水气欲冲证
太阳阳虚心神浮越证
太阳阳虚心神失守证
太阳阴盛虚阳上扰证
太阳阴阳俱虚证
太阳阴阳两虚虚阳上扰证
太阳营伤经脉失养证
太阳瘀血营气不敷证
太阳证
太阳中风证
太阳中虚里急证
太阴寒湿郁结证
太阴虚寒证
太阴证
痰火扰神证
痰火扰心证
痰结血瘀证
痰蒙神窍证
痰蒙心神证
痰迷心窍证
痰气互结证
痰气交阻证
痰气郁结证
痰热动风证
痰热风动证
痰热腑实证
痰热内闭证
痰热内扰证
痰热壅肺证
痰热瘀结证
痰湿内盛证
痰湿郁热证
痰湿蕴肺证
痰湿中阻证
痰湿阻胞证
痰饮内阻证
痰瘀痹阻证
痰瘀互结证
痰瘀化热证
痰瘀阻肺证
痰证
痰浊闭阻证
痰浊痹阻证
痰浊蒙窍证
痰浊内蒙心包证
痰浊头痛证
痰浊壅肺证
痰浊瘀阻咽喉证
痰浊阻肺证
痰浊阻滞证
痰阻心脉证
痰阻胸膈证
脱血证
脱证
外寒内饮证
外寒内滞证
外邪犯胃证
亡阳证
亡阴证
卫分证
卫气亏虚证
卫气同病证
卫气虚证
胃寒证
胃火上逆证
胃气痞塞证
胃气上逆证
胃气虚证
胃强脾弱证
胃热证
胃热症
胃虚气逆痞证
胃阳不足饮停证
胃阳虚证
胃阴虚证
温疟
温邪侵袭肺卫证
温燥证
下焦病证
下焦滑脱证
下焦湿热证
相火妄动证
小肠气滞证
小肠实热证
小肠虚寒证
小儿虫积证
小儿肺气虚弱证
小儿肺热炽盛证
小儿风寒束表证
小儿风温束表证
小儿肝肾阴虚证
小儿惊恐惊吓证
小儿内闭外脱证
小儿内热炽盛证
小儿脾胃食滞证
小儿脾胃虚寒证
小儿脾胃虚弱证
小儿脾虚肝亢证
小儿脾虚生风证
小儿热极生风证
小儿热入营血证
小儿肾气虚弱证
小儿湿热内盛（蕴）证
小儿胎毒内蕴证
小儿痰热蒙闭心窍证
小儿胃火上炎证
小儿心经实热证
小儿心脾两虚证
小儿心气亏虚证
小儿血虚生风证
小儿元气虚弱证
小结胸证
邪犯胸肺证
邪伏膜原证
邪留阴分证
邪热犯肺证
邪热下利证
邪热瘀结肌肤证
邪热郁蒸证
邪壅经络证
心胆不宁证（心胆气虚证）
心肺气虚证
心肺阴虚证
心肝火旺证
心肝血虚证
心肝阴虚证
心火亢盛证
心脉痹阻证
心脾两虚证
心气虚血瘀证
心气虚证
心气血两虚证
心气阴两虚证
心神失养证
心肾不交证
心肾阳虚证
心肾阴虚证
心胃火盛证
心血虚证
心血瘀阻证
心阳暴脱证
心阳不振证
心阳虚脱证
心阳虚血瘀证
心阳虚证
心阴虚血瘀证
心阴虚证
心营热盛证
休息痢
宿食积滞证
虚寒痢
虚寒证
虚火烁喉证
虚火灼肺证
虚热证
虚阳浮越证
虚证
血分实热证
血分虚热证
血分证
血分证
血寒证
血淋证
血轮实热证
血轮虚热证
血热动风证
血热动血证
血热风盛证
血热化燥证
血热挟湿证
血热瘀滞证
血热证
血脱证
血虚动风证
血虚风燥证
血虚寒凝证
血虚津亏证
血虚生风证
血虚外感证
血虚证
血瘀动血证
血瘀耳窍证
血瘀化热证
血瘀气滞证
血瘀水停证
血瘀证
血燥证
阳闭证
阳明腑实证
阳明腑证
阳明津伤肠燥证
阳明经证
阳明热盛证
阳明湿热兼表证
阳明湿热里实证
阳明湿热证
阳明水热互结证
阳明瘀血证
阳明证
阳损及阴证
阳虚寒凝证
阳虚湿困证
阳虚水泛证
阳虚痰凝证
阳虚外感证
阳虚血瘀证
阳虚饮停证
阳虚证
液干便结证
液亏证
疫毒炽盛证
疫毒痢
疫毒瘀肝证
阴闭证
阴竭阳脱证
阴损及阳证
阴虚动风证
阴虚动血证
阴虚毒盛证
阴虚耳窍失濡证
阴虚肺热证
阴虚肺燥证
阴虚风动证
阴虚火旺证
阴虚津亏证
阴虚痢
阴虚内热证
阴虚湿热证
阴虚痰阻证
阴虚外感证
阴虚血热证
阴虚血燥证
阴虚阳浮证
阴虚阳亢证
阴虚证
阴血亏虚证
阴阳两虚证
饮留胃肠证
饮食积滞证
饮食内停证
饮食停滞证
饮停胸胁证
营分热盛证
营分证
营气亏虚证
营气虚证
瘀毒内阻证
瘀热相搏证
瘀水互结证
瘀血痹阻证
瘀血内结证
瘀血内阻证
瘀血阻络证
瘀血阻窍证
瘀阻肺络证
瘀阻脑络证
脏结证
燥伤肺胃证
燥痰证
燥邪犯肺证
燥证
瘴疟（冷瘴）
瘴疟（热瘴）
真寒假热证
真热假寒证
正疟
正虚毒陷证
正虚阳脱证
正虚瘀阻证
中焦病证
中虚脏寒证
浊阴不降证
浊瘀阻塞证
半表半里 
胞宫寒凝 
胞宫虚寒 
表寒肺热 
表寒里饮 
表热兼里寒下迫大肠 
病差水停腰下 
病后虚羸气逆 
病后余热未尽劳复 
产后败血上冲 
肠道湿热 
肠热腑实 
肠虚滑泻 
肠燥津亏 
冲任不固 
冲任寒 
冲任热 
冲任虚衰 
冲任瘀湿凝结 
冲任瘀阻 
虫毒湿热结肤 
虫毒袭肤 
虫积肠道 
大肠不固 
大肠结热 
大肠津亏 
大肠湿热 
大肠虚寒 
大结胸 
胆腑郁热 
胆气虚 
胆热 
胆郁痰扰 
毒壅上焦 
肺经郁热犯鼻 
肺脾两虚 
肺脾肾阳虚 
肺气衰绝 
肺气虚鼻塞 
肺气虚 
肺气阴两虚 
肺热肠结 
肺热炽盛 
肺热津伤 
肺热雍盛 
肺肾气虚 
肺肾阴虚 
肺卫不固 
肺阳虚 
肺阴虚 
肺郁水停 
风毒蕴肤 
风寒表 
风寒犯肺 
风寒化热 
风寒湿痹 
风寒袭喉 
风火热毒 
风轮风热 
风轮气虚邪恋（留） 
风轮热毒 
风轮湿热 
风轮阴虚 
风扰肺系 
风热表 
风热犯肺鼻息不利 
风热犯喉 
风热挟湿 
风热俱盛 
风热上扰 
风热痰毒 
风热外袭 
风热袭肺 
风热疫毒 
风热壅盛 
风热郁滞肌肤 
风热 
风湿犯表 
风湿化热 
风湿热痹 
风湿蕴肤 
风水犯肺 
风痰 
风痰阻络 
风邪犯表 
风邪热毒犯耳 
风阳内动 
风阳上扰 
风燥伤肺 
肝胆湿热犯耳 
肝胆湿热 
肝风内动 
肝火炽盛 
肝火犯肺 
肝火犯胃 
肝火扰心 
肝火上炎 
肝火痰热 
肝火旺盛 
肝经热盛 
肝经湿热 
肝络失养 
肝脾不调 
肝脾血瘀 
肝气乘肺 
肝气乘脾 
肝气犯胃 
肝气郁结 
肝气郁结 
肝肾两虚 
肝肾阴虚合虚风内动 
肝肾阴虚 
肝胃不和 
肝胃郁热 
肝血虚 
肝血瘀滞 
肝阳上亢 
肝阳虚 
肝阴虚 
肝瘀痰结 
肝郁化火 
肝郁气滞 
肝郁血虚 
肝郁血瘀 
肝郁阴虚 
膏淋 
寒凝肝脉 
寒凝气滞 
寒凝心脉 
寒凝血瘀 
寒凝血滞肌肤 
寒凝 
寒疟
寒热错杂痞 
寒热错杂 
寒热互结痞 
寒湿痹阻 
寒湿困脾 
寒湿困脾 
寒湿痢
寒湿内盛 
寒湿凝滞筋骨 
寒湿瘀滞 
寒湿 
寒湿阻遏 
寒湿阻滞 
寒实结胸 
寒痰 
寒痰阻肺 
寒邪犯胃浊阴上逆 
寒邪内阻 
寒饮伏肺 
寒饮停肺 
寒 
寒滞肝脉 
寒滞胃脘 
寒滞心脉 
火热炽盛 
火热 
火邪炽盛 
肌肤失养 
肌肤瘀滞 
津亏热结 
津亏 
津气亏虚 
津液亏损 
津液亏虚 
津液亏虚 
惊恐伤肾 
精亏 
精气亏虚 
精脱 
精血亏虚 
厥阴病 
厥阴寒格 
厥阴蛔厥 
厥阴热迫大肠 
厥阴上热下寒阴虚 
厥阴血虚寒郁 
厥阴 
君相火旺 
劳淋 
劳疟
劳伤心脾 
凉燥 
络气不和 
脉络瘀阻 
命门火衰 
逆传心包 
脓毒蕴结 
膀胱失约 
膀胱湿热 
膀胱虚寒 
皮肤风热 
皮肤湿热 
皮肤血虚风燥 
脾不统血 
脾肺气虚 
脾经湿热 
脾气不升 
脾气下陷 
脾气虚 
脾肾亏虚 
脾肾阳虚合湿浊内蕴 
脾肾阳虚 
脾胃气虚 
脾胃湿热 
脾胃虚寒 
脾胃虚弱 
脾胃阳虚 
脾胃阴虚 
脾虚不运 
脾虚气陷 
脾虚气滞 
脾虚湿困 
脾虚湿热 
脾虚食积 
脾虚水停 
脾虚痰盛 
脾虚痰湿 
脾虚 
脾阳虚 
脾阴虚 
脾约 
气闭 
气不固 
气不摄血 
气不统血 
气分热盛 
气分湿热 
气分 
气结咽喉 
气轮风热 
气轮热毒 
气轮热阻血瘀 
气轮湿热 
气轮阴虚 
气逆 
气热烁津 
气随血脱 
气脱 
气陷 
气虚毒滞 
气虚发热 
气虚痰结 
气虚外感 
气虚血瘀 
气虚阳微 
气虚 
气血两虚动风 
气血两虚 
气阴两虚 
气营两燔 
气郁化火 
气郁痰瘀 
气郁痰阻 
气滞湿阻 
气滞水停 
气滞痰凝 
气滞心胸 
气滞血瘀鼻窍 
气滞血瘀 
气滞 
清阳不升 
热毒闭肺 
热毒炽盛 
热毒内陷 
热毒入营 
热毒蕴结肌肤 
热耗真阴 
热极生风 
热极肢厥 
热结胃肠 
热厥 
热厥 
热痞兼表阳虚 
热痞 
热扰胸膈 
热入气分 
热入血分 
热入血室 
热入营分 
热入营血 
热伤气阴 
热盛动血 
热盛酿脓 
热盛气滞 
热痰 
热灼胃络 
肉轮风热 
肉轮气虚 
肉轮热毒 
肉轮热阻血瘀 
肉轮湿热 
肉轮痰湿 
肉轮血虚 
肉轮阴虚风动 
三阳合病 
上焦病 
上焦燥热 
上热下寒 
少阳半表半里 
少阳兼表及里虚实错杂 
少阳兼表 
少阳兼里实 
少阳兼胃热 
少阳气机徵结 
少阳 
少阴寒化 
少阴寒邪犯咽 
少阴兼表 
少阴兼阳明 
少阴客热犯咽 
少阴热化 
少阴痰火结咽 
少阴虚寒滑脱 
少阴虚火犯咽 
少阴阳虚寒凝 
少阴阳虚滑脱 
少阴阳虚水泛 
少阴阳虚阴盛 
少阴阳郁四逆 
少阴阴盛戴阳 
少阴阴盛格阳 
少阴阴虚火旺 
少阴阴虚水热互结 
少阴 
肾不纳气 
肾经寒湿 
肾精不足 
肾气不固 
肾气衰微合邪陷心包 
肾气虚 
肾虚寒凝 
肾虚寒痰 
肾虚火旺 
肾虚水泛 
肾虚髄亏 
肾虚血瘀 
肾虚 
肾阳虚水泛 
肾阳虚 
肾阴虚火旺 
肾阴虚 
肾阴阳两虚 
失神 
湿毒蕴结肌肤 
湿遏热伏 
湿遏卫阳 
湿热痹阻 
湿热毒蕴 
湿热化燥 
湿热浸淫 
湿热痢
湿热留恋 
湿热弥漫三焦 
湿热内蕴 
湿热下注 
湿热壅滞 
湿热瘀阻 
湿热郁于经络 
湿热蕴结肌肤 
湿热蕴结 
湿热蕴脾 
湿热蕴蒸 
湿热蘊结肌肤 
湿热蒸鼻 
湿热 
湿热中阻 
湿盛困脾 
湿痰流聚皮下 
湿痰 
湿阻气分 
湿阻气滞 
石淋 
食伤脾胃 
食滞肠胃 
食滞痰阻 
食滞胃脘 
暑闭气机 
暑兼寒湿 
暑热动风 
暑热伤气 
暑热伤气 
暑热 
暑伤肺络 
暑伤心肾 
暑湿挟滞 
暑湿困阻中焦 
暑湿伤气 
暑湿郁蒸 
署湿表 
水寒射肺 
水凌心肺 
水轮火邪伤络 
水轮络痹精亏 
水轮气虚血少 
水轮气虚血瘀 
水轮气虚 
水轮气滞血瘀 
水轮实热 
水轮水湿停聚 
水轮痰火 
水轮痰湿 
水轮痰瘀互结 
水轮头风痰火 
水轮血络痹阻 
水轮阴亏 
水轮阴虚火旺 
水气凌心 
水湿泛滥 
水湿困脾 
水停食滞痞 
水停 
水饮内停 
水饮停聚胸胁 
髓亏 
胎寒 
胎热 
太阳表寒里热 
太阳表寒里饮 
太阳表实经输不利 
太阳表实 
太阳表虚肺气不利 
太阳表虚经输不利 
太阳表虚 
太阳风湿相搏 
太阳脾虚气滞 
太阳热多寒少 
太阳热扰胸膈 
太阳热扰胸膈中焦气滞 
太阳热扰胸膈中焦虚寒 
太阳热邪迫肺 
太阳伤寒 
太阳少阳犯胃上逆 
太阳少阳邪迫大肠 
太阳水气上逆 
太阳胃气上逆 
太阳邪陷脾气不和 
太阳邪陷脾虚胃实 
太阳邪郁肌表 
太阳心气阴两虚 
太阳心阳不足 
太阳胸阳不振 
太阳蓄水 
太阳蓄血 
太阳阳明犯胃上逆 
太阳阳明邪迫大肠 
太阳阳虚表卫不固 
太阳阳虚水气上冲 
太阳阳虚水气欲冲 
太阳阳虚心神浮越 
太阳阳虚心神失守 
太阳阴盛虚阳上扰 
太阳阴阳俱虚 
太阳阴阳两虚虚阳上扰 
太阳营伤经脉失养 
太阳瘀血营气不敷 
太阳 
太阳中风 
太阳中虚里急 
太阴寒湿郁结 
太阴虚寒 
太阴 
痰火扰神 
痰火扰心 
痰结血瘀 
痰蒙神窍 
痰蒙心神 
痰迷心窍 
痰气互结 
痰气交阻 
痰气郁结 
痰热动风 
痰热风动 
痰热腑实 
痰热内闭 
痰热内扰 
痰热壅肺 
痰热瘀结 
痰湿内盛 
痰湿郁热 
痰湿蕴肺 
痰湿中阻 
痰湿阻胞 
痰饮内阻 
痰瘀痹阻 
痰瘀互结 
痰瘀化热 
痰瘀阻肺 
痰浊闭阻 
痰浊痹阻 
痰浊蒙窍 
痰浊内蒙心包 
痰浊头痛 
痰浊壅肺 
痰浊瘀阻咽喉 
痰浊阻肺 
痰浊阻滞 
痰阻心脉 
痰阻胸膈 
脱血 
外寒内饮 
外寒内滞 
外邪犯胃 
亡阳 
亡阴 
卫分 
卫气亏虚 
卫气同病 
卫气虚 
胃寒 
胃火上逆 
胃气痞塞 
胃气上逆 
胃气虚 
胃强脾弱 
胃热 
胃热症
胃虚气逆痞 
胃阳不足饮停 
胃阳虚 
胃阴虚 
温疟
温邪侵袭肺卫 
温燥 
下焦病 
下焦滑脱 
下焦湿热 
相火妄动 
小肠气滞 
小肠实热 
小肠虚寒 
小儿虫积 
小儿肺气虚弱 
小儿肺热炽盛 
小儿风寒束表 
小儿风温束表 
小儿肝肾阴虚 
小儿惊恐惊吓 
小儿内闭外脱 
小儿内热炽盛 
小儿脾胃食滞 
小儿脾胃虚寒 
小儿脾胃虚弱 
小儿脾虚肝亢 
小儿脾虚生风 
小儿热极生风 
小儿热入营血 
小儿肾气虚弱 
小儿湿热内盛（蕴） 
小儿胎毒内蕴 
小儿痰热蒙闭心窍 
小儿胃火上炎 
小儿心经实热 
小儿心脾两虚 
小儿心气亏虚 
小儿血虚生风 
小儿元气虚弱 
小结胸 
邪犯胸肺 
邪伏膜原 
邪留阴分 
邪热犯肺 
邪热下利 
邪热瘀结肌肤 
邪热郁蒸 
邪壅经络 
心胆不宁 （心胆气虚 ）
心肺气虚 
心肺阴虚 
心肝火旺 
心肝血虚 
心肝阴虚 
心火亢盛 
心脉痹阻 
心脾两虚 
心气虚血瘀 
心气虚 
心气血两虚 
心气阴两虚 
心神失养 
心肾不交 
心肾阳虚 
心肾阴虚 
心胃火盛 
心血虚 
心血瘀阻 
心阳暴脱 
心阳不振 
心阳虚脱 
心阳虚血瘀 
心阳虚 
心阴虚血瘀 
心阴虚 
心营热盛 
休息痢
宿食积滞 
虚寒痢
虚寒 
虚火烁喉 
虚火灼肺 
虚热 
虚阳浮越 
血分实热 
血分虚热 
血分 
血分 
血寒 
血淋 
血轮实热 
血轮虚热 
血热动风 
血热动血 
血热风盛 
血热化燥 
血热挟湿 
血热瘀滞 
血热 
血脱 
血虚动风 
血虚风燥 
血虚寒凝 
血虚津亏 
血虚生风 
血虚外感 
血虚 
血瘀动血 
血瘀耳窍 
血瘀化热 
血瘀气滞 
血瘀水停 
血瘀 
血燥 
阳闭 
阳明腑实 
阳明腑 
阳明津伤肠燥 
阳明经 
阳明热盛 
阳明湿热兼表 
阳明湿热里实 
阳明湿热 
阳明水热互结 
阳明瘀血 
阳明 
阳损及阴 
阳虚寒凝 
阳虚湿困 
阳虚水泛 
阳虚痰凝 
阳虚外感 
阳虚血瘀 
阳虚饮停 
阳虚 
液干便结 
液亏 
疫毒炽盛 
疫毒痢
疫毒瘀肝 
阴闭 
阴竭阳脱 
阴损及阳 
阴虚动风 
阴虚动血 
阴虚毒盛 
阴虚耳窍失濡 
阴虚肺热 
阴虚肺燥 
阴虚风动 
阴虚火旺 
阴虚津亏 
阴虚痢
阴虚内热 
阴虚湿热 
阴虚痰阻 
阴虚外感 
阴虚血热 
阴虚血燥 
阴虚阳浮 
阴虚阳亢 
阴虚 
阴血亏虚 
阴阳两虚 
饮留胃肠 
饮食积滞 
饮食内停 
饮食停滞 
饮停胸胁 
营分热盛 
营分 
营气亏虚 
营气虚 
瘀毒内阻 
瘀热相搏 
瘀水互结 
瘀血痹阻 
瘀血内结 
瘀血内阻 
瘀血阻络 
瘀血阻窍 
瘀阻肺络 
瘀阻脑络 
脏结 
燥伤肺胃 
燥痰 
燥邪犯肺 
燥 
瘴疟（冷瘴）
瘴疟（热瘴）
真寒假热 
真热假寒 
正疟
正虚毒陷 
正虚阳脱 
正虚瘀阻 
中焦病 
中虚脏寒 
浊阴不降 
浊瘀阻塞 
 热病
 饮病
半表半里病
胞宫寒凝病
胞宫虚寒病
表寒肺热病
表寒里饮病
表热兼里寒下迫大肠病
表病
病差水停腰下病
病后虚羸气逆病
病后余热未尽劳复病
产后败血上冲病
肠道湿热病
肠热腑实病
肠虚滑泻病
肠燥津亏病
冲任不固病
冲任寒病
冲任热病
冲任虚衰病
冲任瘀湿凝结病
冲任瘀阻病
虫毒湿热结肤病
虫毒袭肤病
虫积肠道病
大肠不固病
大肠结热病
大肠津亏病
大肠湿热病
大肠虚寒病
大结胸病
胆腑郁热病
胆气虚病
胆热病
胆郁痰扰病
毒壅上焦病
肺经郁热犯鼻病
肺脾两虚病
肺脾肾阳虚病
肺气衰绝病
肺气虚鼻塞病
肺气虚病
肺气阴两虚病
肺热肠结病
肺热炽盛病
肺热津伤病
肺热雍盛病
肺肾气虚病
肺肾阴虚病
肺卫不固病
肺阳虚病
肺阴虚病
肺郁水停病
风毒蕴肤病
风寒表病
风寒犯肺病
风寒化热病
风寒湿痹病
风寒袭喉病
风火热毒病
风轮风热病
风轮气虚邪恋（留）病
风轮热毒病
风轮湿热病
风轮阴虚病
风扰肺系病
风热表病
风热犯肺鼻息不利病
风热犯喉病
风热挟湿病
风热俱盛病
风热上扰病
风热痰毒病
风热外袭病
风热袭肺病
风热疫毒病
风热壅盛病
风热郁滞肌肤病
风热病
风湿犯表病
风湿化热病
风湿热痹病
风湿蕴肤病
风水犯肺病
风痰病
风痰阻络病
风邪犯表病
风邪热毒犯耳病
风阳内动病
风阳上扰病
风燥伤肺病
风病
肝胆湿热犯耳病
肝胆湿热病
肝风内动病
肝火炽盛病
肝火犯肺病
肝火犯胃病
肝火扰心病
肝火上炎病
肝火痰热病
肝火旺盛病
肝经热盛病
肝经湿热病
肝络失养病
肝脾不调病
肝脾血瘀病
肝气乘肺病
肝气乘脾病
肝气犯胃病
肝气郁结病
肝气郁结病
肝肾两虚病
肝肾阴虚合虚风内动病
肝肾阴虚病
肝胃不和病
肝胃郁热病
肝血虚病
肝血瘀滞病
肝阳上亢病
肝阳虚病
肝阴虚病
肝瘀痰结病
肝郁化火病
肝郁气滞病
肝郁血虚病
肝郁血瘀病
肝郁阴虚病
膏淋病
寒凝肝脉病
寒凝气滞病
寒凝心脉病
寒凝血瘀病
寒凝血滞肌肤病
